DateTime,FuelOil,GasOil,BlackCoal,Lignite,Geothermal,NaturalGas,Run-of-River,Dam,LNG,Biomass,Naphta,HardCoal,Asphaltite,Wind,Nuclear,Solar,ImportExport,Total
2015-01-06 17:00:00,289.2,0,464.5,3137.14,326.97,17011.56,2385.54,5122.84,10.0,119.22,0,4776.88,136.89,2388.0,0,0,0,36168.74
2015-01-06 18:00:00,299.4,0,502.5,3218.77,327.88,16507.81,2282.18,3924.93,10.0,114.78,0,4821.97,136.89,2339.72,0,0,0,34486.83
2015-01-06 19:00:00,311.27,0,489.5,3260.11,329.05,15889.55,2172.17,3010.94,10.0,121.85,0,4821.85,136.89,2331.0,0,0,0,32884.18
2015-01-06 20:00:00,307.78,0,490.5,3242.64,327.29,15340.17,2149.28,2671.9,10.0,117.6,0,4768.73,134.68,2249.42,0,0,0,31809.99
2015-01-06 21:00:00,307.98,0,513.5,3207.31,327.45,14831.33,2052.55,2571.96,10.0,118.37,0,4746.92,136.89,2267.36,0,0,0,31091.62
2015-01-06 22:00:00,282.78,0,450.5,3218.48,327.81,14232.95,2044.23,3308.57,10.0,116.99,0,4714.98,134.68,2238.59,0,0,0,31080.56
2015-01-06 23:00:00,242.48,0,476.0,3305.25,326.19,13468.04,1950.25,2666.4,10.0,121.63,0,4707.83,134.68,2184.4,0,0,0,29593.15
2015-01-07 00:00:00,279.36,0,483.5,3412.71,325.27,9784.94,1881.6,3804.54,10.0,125.62,0,4594.9,132.48,2193.5,0,0,0,27028.42
2015-01-07 01:00:00,281.65,0,478.5,3396.13,322.22,8704.25,1897.34,3218.08,10.0,121.26,0,4892.8,136.89,2181.06,0,0,0,25640.18
2015-01-07 02:00:00,289.55,0,478.5,3382.75,325.67,8272.47,1773.43,2613.41,10.2,120.63,0,5019.9,136.89,2230.73,0,0,0,24654.13
2015-01-07 03:00:00,285.46,0,483.0,3394.7,327.56,8309.79,1717.45,2084.03,10.2,116.6,0,4993.85,134.68,2158.99,0,0,0,24016.31
2015-01-07 04:00:00,284.66,0,484.0,3339.07,326.98,8139.1,1708.41,2012.73,10.2,109.53,0,4871.86,136.89,2227.23,0,0,0,23650.66
2015-01-07 05:00:00,294.86,0,483.5,3395.46,327.7,8329.67,1700.27,1970.46,10.2,108.03,0,4995.9,134.68,2351.03,0,0,0,24101.76
2015-01-07 06:00:00,305.56,0,493.5,3424.93,327.58,9228.37,1734.31,2890.36,10.0,92.43,0,3591.87,117.02,2337.4,0,0,0,24553.33
2015-01-07 07:00:00,305.59,0,482.5,3565.34,326.68,10269.5,1945.25,2998.61,10.0,112.73,0,3605.95,134.68,2320.17,0,0,0,26077.0
2015-01-07 08:00:00,306.51,0,486.5,3576.78,327.7,12551.95,2152.05,4813.82,10.0,114.74,0,3575.95,136.89,2402.31,0,0,0,30455.2
2015-01-07 09:00:00,299.93,0,474.5,3524.07,327.37,14178.15,2296.91,6386.9,10.0,114.86,0,3584.85,134.68,2381.73,0,0,0,33713.95
2015-01-07 10:00:00,293.22,0,488.5,3454.41,325.66,14928.49,2305.52,7146.48,10.0,113.41,0,3593.8,136.89,2388.62,0,0,0,35185.0
2015-01-07 11:00:00,292.22,0,481.5,3474.69,326.24,15267.06,2419.59,7560.29,10.0,105.61,0,3595.86,136.89,2485.6,0,0,0,36155.55
2015-01-07 12:00:00,291.02,0,492.5,3420.8,326.82,15553.1,2319.13,6503.61,10.0,109.95,0,3572.81,136.89,2529.69,0,0,0,35266.32
2015-01-07 13:00:00,295.12,0,476.5,3394.5,326.31,15653.1,2344.48,6944.24,10.0,110.75,0,3520.8,134.68,2535.1,0,0,0,35745.58
2015-01-07 14:00:00,292.11,0,483.5,3398.41,327.22,15323.74,2453.9,7239.21,10.0,114.58,0,3569.76,136.89,2466.95,0,0,0,35816.27
2015-01-07 15:00:00,301.19,0,463.5,3350.28,328.01,15187.71,2412.46,6900.16,10.0,112.79,0,3761.9,136.89,2456.94,0,0,0,35421.83
2015-01-07 16:00:00,302.6,0,490.5,3460.4,328.3,14913.35,2422.18,7539.75,0.0,101.83,0,3830.95,134.68,2237.71,0,0,0,35762.25
2015-01-07 17:00:00,313.1,0,464.5,3547.45,318.12,15666.56,2426.07,7410.43,10.2,115.3,0,3872.93,136.89,2321.67,0,0,0,36603.22
2015-01-07 18:00:00,309.4,0,488.5,3369.61,305.57,15489.6,2198.61,6374.8,10.2,121.21,0,3925.88,136.89,2320.42,0,0,0,35050.69
2015-01-07 19:00:00,304.7,0,499.5,3270.02,325.31,14755.48,2144.32,5930.28,10.2,119.35,0,3953.95,136.89,2287.77,0,0,0,33737.77
2015-01-07 20:00:00,297.5,0,490.5,3017.69,323.17,14213.02,2131.78,5391.03,10.2,120.63,0,4460.83,136.89,2272.41,0,0,0,32865.65
2015-01-07 21:00:00,304.6,0,509.5,3003.35,320.06,13494.99,2140.32,4999.47,10.2,121.0,0,4833.93,136.89,2194.8,0,0,0,32069.11
2015-01-07 22:00:00,224.5,0,460.5,2916.02,323.89,12584.71,2128.74,5774.91,10.2,114.18,0,5068.98,136.89,2123.47,0,0,0,31866.99
2015-01-07 23:00:00,298.7,0,467.5,2844.01,314.15,12214.45,2002.7,4448.18,10.2,113.06,0,5255.79,136.89,2081.45,0,0,0,30187.08
2015-01-08 00:00:00,298.2,0,450.5,2994.11,284.26,11143.03,2002.51,3470.51,10.4,113.79,0,5302.65,136.89,2036.81,0,0,0,28243.66
